_id,userId,timestamp,sessionId,location,cause,__v
69760fd0547a2b541d14b47f,69750fec5d8e98b89f0ad5bf,2026-01-25T18:12:56.840Z,unreal_death_1769344976840,Unknown,Unknown,0
6976108a547a2b541d14bdd2,69750fec5d8e98b89f0ad5bf,2026-01-25T18:16:02.561Z,unreal_death_1769345162561,Unknown,Unknown,0
69761090547a2b541d14be63,69760904547a2b541d146a9a,2026-01-25T18:16:08.109Z,unreal_death_1769345168109,Unknown,Unknown,0
697610ec547a2b541d14c20a,69760ebe547a2b541d14aa2d,2026-01-25T18:17:40.997Z,unreal_death_1769345260997,Unknown,Unknown,0
6976122e547a2b541d14ce9c,69760904547a2b541d146a9a,2026-01-25T18:23:02.342Z,unreal_death_1769345582342,Unknown,Unknown,0
697612ca547a2b541d14d170,69760ebe547a2b541d14aa2d,2026-01-25T18:25:38.599Z,unreal_death_1769345738599,Unknown,Unknown,0
69761424547a2b541d14d5eb,69760ebe547a2b541d14aa2d,2026-01-25T18:31:24.314Z,unreal_death_1769346084314,Unknown,Unknown,0
697615b0547a2b541d14d9e3,69760ebe547a2b541d14aa2d,2026-01-25T18:38:00.893Z,unreal_death_1769346480893,Unknown,Unknown,0
697617e3547a2b541d14e151,69760ebe547a2b541d14aa2d,2026-01-25T18:47:23.277Z,unreal_death_1769347043277,Unknown,Unknown,0
69761be6547a2b541d14e233,69761b59547a2b541d14e16a,2026-01-25T19:04:30.596Z,unreal_death_1769348070596,Unknown,Unknown,0
69761e13547a2b541d14eb87,69761d00547a2b541d14e56c,2026-01-25T19:13:47.591Z,unreal_death_1769348627591,Unknown,Unknown,0
69761f07547a2b541d14f389,69761d00547a2b541d14e56c,2026-01-25T19:17:51.441Z,unreal_death_1769348871441,Unknown,Unknown,0
69761faf547a2b541d14f775,69761d00547a2b541d14e56c,2026-01-25T19:20:39.087Z,unreal_death_1769349039087,Unknown,Unknown,0
69762057547a2b541d14fb3f,69761b59547a2b541d14e16a,2026-01-25T19:23:27.097Z,unreal_death_1769349207097,Unknown,Unknown,0
697620ce547a2b541d14fd80,69761d00547a2b541d14e56c,2026-01-25T19:25:26.537Z,unreal_death_1769349326537,Unknown,Unknown,0
697636b62a3f474ff6771359,697633cc2a3f474ff6770c8b,2026-01-25T20:58:54.430Z,unreal_death_1769354934430,Unknown,Unknown,0
6976383b2a3f474ff6771986,697633cc2a3f474ff6770c8b,2026-01-25T21:05:23.653Z,unreal_death_1769355323653,Unknown,Unknown,0
697639902a3f474ff6771f35,697633cc2a3f474ff6770c8b,2026-01-25T21:11:04.300Z,unreal_death_1769355664300,Unknown,Unknown,0
69763a452a3f474ff67721f6,697633cc2a3f474ff6770c8b,2026-01-25T21:14:05.020Z,unreal_death_1769355845020,Unknown,Unknown,0
69763c5d2a3f474ff677311f,69763ada2a3f474ff6772479,2026-01-25T21:23:01.335Z,unreal_death_1769356381335,Unknown,Unknown,0
69763cce2a3f474ff67737ad,69763ab22a3f474ff67723b9,2026-01-25T21:24:54.468Z,unreal_death_1769356494468,Unknown,Unknown,0
69763d482a3f474ff6773d82,69763ab22a3f474ff67723b9,2026-01-25T21:26:56.395Z,unreal_death_1769356616395,Unknown,Unknown,0
69763d582a3f474ff6773ec2,697633cc2a3f474ff6770c8b,2026-01-25T21:27:12.203Z,unreal_death_1769356632203,Unknown,Unknown,0
69763e5c2a3f474ff6774804,69763bb42a3f474ff67728f0,2026-01-25T21:31:32.335Z,unreal_death_1769356892335,Unknown,Unknown,0
69763fc22a3f474ff67754a3,69763bb42a3f474ff67728f0,2026-01-25T21:37:30.349Z,unreal_death_1769357250349,Unknown,Unknown,0
697642342a3f474ff6776f63,6975c01c547a2b541d125214,2026-01-25T21:47:56.132Z,unreal_death_1769357876132,Unknown,Unknown,0
697642c32a3f474ff67775b8,6975c01c547a2b541d125214,2026-01-25T21:50:19.645Z,unreal_death_1769358019645,Unknown,Unknown,0
6976439b2a3f474ff677809b,6975c01c547a2b541d125214,2026-01-25T21:53:55.650Z,unreal_death_1769358235650,Unknown,Unknown,0
697643b62a3f474ff67781d4,69763ab22a3f474ff67723b9,2026-01-25T21:54:22.264Z,unreal_death_1769358262264,Unknown,Unknown,0
6976450e2a3f474ff6778b8e,6975c01c547a2b541d125214,2026-01-25T22:00:06.308Z,unreal_death_1769358606308,Unknown,Unknown,0
6976456b2a3f474ff6778d5f,69763bb42a3f474ff67728f0,2026-01-25T22:01:39.690Z,unreal_death_1769358699690,Unknown,Unknown,0
6976472f2a3f474ff6778e53,697646c92a3f474ff6778d78,2026-01-25T22:09:11.473Z,unreal_death_1769359151473,Unknown,Unknown,0
697649912a3f474ff67792c8,697646c92a3f474ff6778d78,2026-01-25T22:19:21.696Z,unreal_death_1769359761696,Unknown,Unknown,0
69764e282a3f474ff6779eab,6975c01c547a2b541d125214,2026-01-25T22:38:56.833Z,unreal_death_1769360936833,Unknown,Unknown,0
69764f542a3f474ff677a914,6975c01c547a2b541d125214,2026-01-25T22:43:56.686Z,unreal_death_1769361236686,Unknown,Unknown,0
69764fba2a3f474ff677aae0,697646c92a3f474ff6778d78,2026-01-25T22:45:38.354Z,unreal_death_1769361338354,Unknown,Unknown,0
697651302a3f474ff677b079,697646c92a3f474ff6778d78,2026-01-25T22:51:52.117Z,unreal_death_1769361712117,Unknown,Unknown,0
697652662a3f474ff677b520,697646c92a3f474ff6778d78,2026-01-25T22:57:02.503Z,unreal_death_1769362022503,Unknown,Unknown,0
697657fc2a3f474ff677b626,697657712a3f474ff677b567,2026-01-25T23:20:52.959Z,unreal_death_1769363452959,Unknown,Unknown,0
69765c2c2a3f474ff677c316,697657712a3f474ff677b567,2026-01-25T23:38:44.035Z,unreal_death_1769364524035,Unknown,Unknown,0
69765dda2a3f474ff677c8f3,697654bd2a3f474ff677b539,2026-01-25T23:45:54.485Z,unreal_death_1769364954485,Unknown,Unknown,0
697662332a3f474ff677caa0,697660f32a3f474ff677c90e,2026-01-26T00:04:27.412Z,unreal_death_1769366067412,Unknown,Unknown,0
697668f22a3f474ff677da00,697665162a3f474ff677cb25,2026-01-26T00:33:14.584Z,unreal_death_1769367794584,Unknown,Unknown,0
69766b452a3f474ff677e25e,697665162a3f474ff677cb25,2026-01-26T00:43:09.292Z,unreal_death_1769368389292,Unknown,Unknown,0
6976a8e2ab5e69452c71eece,6976a755ab5e69452c71eb4d,2026-01-26T05:06:02.008Z,unreal_death_1769384162008,Unknown,Unknown,0
6976aa38ab5e69452c71f413,6976a755ab5e69452c71eb4d,2026-01-26T05:11:44.430Z,unreal_death_1769384504430,Unknown,Unknown,0
6976b043ab5e69452c72113b,6976a755ab5e69452c71eb4d,2026-01-26T05:37:31.168Z,unreal_death_1769386051168,Unknown,Unknown,0
6976f91f91363da662953902,6976f80091363da66295382d,2026-01-26T10:48:23.559Z,unreal_death_1769404703559,Unknown,Unknown,0
6976f9da91363da662953b23,6976f80091363da66295382d,2026-01-26T10:51:30.556Z,unreal_death_1769404890556,Unknown,Unknown,0
6977006991363da662955a1d,6976f80091363da66295382d,2026-01-26T11:19:29.870Z,unreal_death_1769406569870,Unknown,Unknown,0
69770ae41a7a5a03bc5a37a2,697707ce1a7a5a03bc5a33b4,2026-01-26T12:04:12.893Z,unreal_death_1769409252893,Unknown,Unknown,0
69770b951a7a5a03bc5a38a9,697707ce1a7a5a03bc5a33b4,2026-01-26T12:07:09.106Z,unreal_death_1769409429106,Unknown,Unknown,0
697710931a7a5a03bc5a49da,697707ce1a7a5a03bc5a33b4,2026-01-26T12:28:27.702Z,unreal_death_1769410707702,Unknown,Unknown,0
6977114f1a7a5a03bc5a506d,697707ce1a7a5a03bc5a33b4,2026-01-26T12:31:35.295Z,unreal_death_1769410895295,Unknown,Unknown,0
6977123c1a7a5a03bc5a5726,69761b59547a2b541d14e16a,2026-01-26T12:35:32.371Z,unreal_death_1769411132371,Unknown,Unknown,0
6977136f1a7a5a03bc5a6273,69761b59547a2b541d14e16a,2026-01-26T12:40:39.976Z,unreal_death_1769411439976,Unknown,Unknown,0
697715761a7a5a03bc5a67e2,697707ce1a7a5a03bc5a33b4,2026-01-26T12:49:18.521Z,unreal_death_1769411958521,Unknown,Unknown,0
697716a91a7a5a03bc5a6d68,697707ce1a7a5a03bc5a33b4,2026-01-26T12:54:25.374Z,unreal_death_1769412265374,Unknown,Unknown,0
69777b426b155f362f1f574b,6977734a6b155f362f1f347c,2026-01-26T20:03:38.437Z,unreal_death_1769438018437,Unknown,Unknown,0
69777cd86b155f362f1f5f7b,69777a016b155f362f1f50b5,2026-01-26T20:10:24.662Z,unreal_death_1769438424662,Unknown,Unknown,0
69777ea26b155f362f1f67ee,69777a016b155f362f1f50b5,2026-01-26T20:18:02.997Z,unreal_death_1769438882997,Unknown,Unknown,0
69777f0f6b155f362f1f69d6,69777a016b155f362f1f50b5,2026-01-26T20:19:51.586Z,unreal_death_1769438991586,Unknown,Unknown,0
697780d06b155f362f1f71db,69777a016b155f362f1f50b5,2026-01-26T20:27:20.214Z,unreal_death_1769439440214,Unknown,Unknown,0
6977815c6b155f362f1f7462,69777a016b155f362f1f50b5,2026-01-26T20:29:40.630Z,unreal_death_1769439580630,Unknown,Unknown,0
697782396b155f362f1f7819,69777a016b155f362f1f50b5,2026-01-26T20:33:21.892Z,unreal_death_1769439801892,Unknown,Unknown,0
697787376b155f362f1f7e75,697784d86b155f362f1f7832,2026-01-26T20:54:39.474Z,unreal_death_1769441079474,Unknown,Unknown,0
69778d346b155f362f1f842c,69778c326b155f362f1f80a3,2026-01-26T21:20:12.185Z,unreal_death_1769442612185,Unknown,Unknown,0
69778f9c6b155f362f1f8c0c,69778c326b155f362f1f80a3,2026-01-26T21:30:28.033Z,unreal_death_1769443228033,Unknown,Unknown,0
697794020bd58997e8789860,69747994eb8c4eacdf21a48d,2026-01-26T21:49:14.987Z,unreal_death_1769444354987,Unknown,Unknown,0
697796c66b155f362f1fb1b2,69778c326b155f362f1f80a3,2026-01-26T22:01:02.822Z,unreal_death_1769445062822,Unknown,Unknown,0
697841353e7f64df921ff3d0,6975d4f7547a2b541d12d86e,2026-01-27T10:08:13.140Z,unreal_death_1769488693140,Unknown,Unknown,0
697841df3e7f64df921ff5c1,6975d4f7547a2b541d12d86e,2026-01-27T10:11:03.274Z,unreal_death_1769488863274,Unknown,Unknown,0
697842cd3e7f64df921ffad3,6975d4f7547a2b541d12d86e,2026-01-27T10:15:01.805Z,unreal_death_1769489101805,Unknown,Unknown,0
697843d33e7f64df921fff4f,6975d4f7547a2b541d12d86e,2026-01-27T10:19:23.309Z,unreal_death_1769489363309,Unknown,Unknown,0
697845663e7f64df922006d5,6975d4f7547a2b541d12d86e,2026-01-27T10:26:06.985Z,unreal_death_1769489766985,Unknown,Unknown,0
697850cbb8ecaf5b40156a1b,69784af8b8ecaf5b40156929,2026-01-27T11:14:43.118Z,unreal_death_1769492683118,Unknown,Unknown,0
6978530eb8ecaf5b40156eaa,697851afb8ecaf5b40156a22,2026-01-27T11:24:22.943Z,unreal_death_1769493262943,Unknown,Unknown,0
697854a5b8ecaf5b40157402,697851afb8ecaf5b40156a22,2026-01-27T11:31:09.713Z,unreal_death_1769493669713,Unknown,Unknown,0
697855abb8ecaf5b401577e4,697851afb8ecaf5b40156a22,2026-01-27T11:35:31.637Z,unreal_death_1769493931637,Unknown,Unknown,0
6978577ab8ecaf5b401580d2,697851afb8ecaf5b40156a22,2026-01-27T11:43:14.587Z,unreal_death_1769494394587,Unknown,Unknown,0
6978593eb8ecaf5b4015886b,697851afb8ecaf5b40156a22,2026-01-27T11:50:46.137Z,unreal_death_1769494846137,Unknown,Unknown,0
69785a40b8ecaf5b40158ce9,697851afb8ecaf5b40156a22,2026-01-27T11:55:04.490Z,unreal_death_1769495104490,Unknown,Unknown,0
69785b74b8ecaf5b40159165,697851afb8ecaf5b40156a22,2026-01-27T12:00:12.869Z,unreal_death_1769495412869,Unknown,Unknown,0
6978e76042da48de3a8cb642,697784d86b155f362f1f7832,2026-01-27T21:57:12.006Z,unreal_death_1769531232006,Unknown,Unknown,0
6978e80642da48de3a8cb862,697784d86b155f362f1f7832,2026-01-27T21:59:58.792Z,unreal_death_1769531398792,Unknown,Unknown,0
6978e8a242da48de3a8cbaab,697784d86b155f362f1f7832,2026-01-27T22:02:34.864Z,unreal_death_1769531554864,Unknown,Unknown,0
6978ebf942da48de3a8cc41b,697784d86b155f362f1f7832,2026-01-27T22:16:49.896Z,unreal_death_1769532409896,Unknown,Unknown,0
6978ed9842da48de3a8ccc66,697784d86b155f362f1f7832,2026-01-27T22:23:44.020Z,unreal_death_1769532824020,Unknown,Unknown,0
6978ee7842da48de3a8ccfae,697784d86b155f362f1f7832,2026-01-27T22:27:28.927Z,unreal_death_1769533048927,Unknown,Unknown,0
6978ef8d42da48de3a8cd4da,697784d86b155f362f1f7832,2026-01-27T22:32:05.683Z,unreal_death_1769533325683,Unknown,Unknown,0
6978f08142da48de3a8cd8ba,6978e56942da48de3a8cb282,2026-01-27T22:36:09.030Z,unreal_death_1769533569030,Unknown,Unknown,0
697a30617c7a1d797f7fb946,697a2c337c7a1d797f7fb663,2026-01-28T21:20:57.152Z,unreal_death_1769615457152,Unknown,Unknown,0
697a320d7c7a1d797f7fc0b8,697a2c337c7a1d797f7fb663,2026-01-28T21:28:05.129Z,unreal_death_1769615885129,Unknown,Unknown,0
697a32e67c7a1d797f7fc4af,697a2c337c7a1d797f7fb663,2026-01-28T21:31:42.479Z,unreal_death_1769616102479,Unknown,Unknown,0
697a38c07c7a1d797f7fe3b4,697a2c337c7a1d797f7fb663,2026-01-28T21:56:40.503Z,unreal_death_1769617600503,Unknown,Unknown,0
697a39c57c7a1d797f7fe7a2,697a2c337c7a1d797f7fb663,2026-01-28T22:01:01.027Z,unreal_death_1769617861027,Unknown,Unknown,0
697a3f6d7c7a1d797f8003b2,697a2c337c7a1d797f7fb663,2026-01-28T22:25:09.297Z,unreal_death_1769619309297,Unknown,Unknown,0
69807596b9f03f614b2c41c5,69747994eb8c4eacdf21a48d,2026-02-02T15:29:50.109Z,unreal_death_1770026390109,Unknown,Unknown,0
698075beb9f03f614b2c41dc,69747994eb8c4eacdf21a48d,2026-02-02T15:30:30.288Z,unreal_death_1770026430288,Unknown,Unknown,0
698169c64f334fc2c20fbc34,69747994eb8c4eacdf21a48d,2026-02-03T08:51:42.081Z,unreal_death_1770088902081,Unknown,Unknown,0
698169e24f334fc2c20fbc4b,69747994eb8c4eacdf21a48d,2026-02-03T08:52:10.501Z,unreal_death_1770088930501,Unknown,Unknown,0
69816b594f334fc2c20fbc62,69747994eb8c4eacdf21a48d,2026-02-03T08:58:25.168Z,unreal_death_1770089305168,Unknown,Unknown,0
69817c24179bd463fbb13ecc,69747994eb8c4eacdf21a48d,2026-02-03T10:10:04.159Z,unreal_death_1770093604159,Unknown,Unknown,0
69817c88179bd463fbb141fe,69747994eb8c4eacdf21a48d,2026-02-03T10:11:44.291Z,unreal_death_1770093704291,Unknown,Unknown,0
69817d6d179bd463fbb143f1,69747994eb8c4eacdf21a48d,2026-02-03T10:15:33.012Z,unreal_death_1770093933012,Unknown,Unknown,0
69817d9a179bd463fbb14547,69747994eb8c4eacdf21a48d,2026-02-03T10:16:18.391Z,unreal_death_1770093978391,Unknown,Unknown,0
69817e1f179bd463fbb1455e,69747994eb8c4eacdf21a48d,2026-02-03T10:18:31.893Z,unreal_death_1770094111893,Unknown,Unknown,0
69817e35179bd463fbb14575,69747994eb8c4eacdf21a48d,2026-02-03T10:18:53.015Z,unreal_death_1770094133015,Unknown,Unknown,0
69817e53179bd463fbb1458c,69747994eb8c4eacdf21a48d,2026-02-03T10:19:23.611Z,unreal_death_1770094163611,Unknown,Unknown,0
69817e6a179bd463fbb145a3,69747994eb8c4eacdf21a48d,2026-02-03T10:19:46.264Z,unreal_death_1770094186264,Unknown,Unknown,0
69817e7d179bd463fbb145ba,69747994eb8c4eacdf21a48d,2026-02-03T10:20:05.941Z,unreal_death_1770094205941,Unknown,Unknown,0
69817e90179bd463fbb145d1,69747994eb8c4eacdf21a48d,2026-02-03T10:20:24.695Z,unreal_death_1770094224695,Unknown,Unknown,0
698184b938ac3917d514c812,69747994eb8c4eacdf21a48d,2026-02-03T10:46:41.071Z,unreal_death_1770095801071,Unknown,Unknown,0
698184fb38ac3917d514c829,69747994eb8c4eacdf21a48d,2026-02-03T10:47:47.076Z,unreal_death_1770095867076,Unknown,Unknown,0
6981851438ac3917d514c840,69747994eb8c4eacdf21a48d,2026-02-03T10:48:12.863Z,unreal_death_1770095892863,Unknown,Unknown,0
6981852d38ac3917d514c857,69747994eb8c4eacdf21a48d,2026-02-03T10:48:37.565Z,unreal_death_1770095917564,Unknown,Unknown,0
6981854838ac3917d514c86e,69747994eb8c4eacdf21a48d,2026-02-03T10:49:04.274Z,unreal_death_1770095944274,Unknown,Unknown,0
6981856438ac3917d514c927,69747994eb8c4eacdf21a48d,2026-02-03T10:49:32.801Z,unreal_death_1770095972801,Unknown,Unknown,0
6982acb7ea5b0b2234db4aa3,69747994eb8c4eacdf21a48d,2026-02-04T07:49:35.004Z,unreal_death_1770171575004,Unknown,Unknown,0
6982ae4cea5b0b2234db5265,69747994eb8c4eacdf21a48d,2026-02-04T07:56:20.610Z,unreal_death_1770171980610,Unknown,Unknown,0
6982e6420443e3f669366170,69747994eb8c4eacdf21a48d,2026-02-04T11:55:06.831Z,unreal_death_1770186306831,Unknown,Unknown,0
6982e7f60443e3f66936640f,69747994eb8c4eacdf21a48d,2026-02-04T12:02:22.366Z,unreal_death_1770186742366,Unknown,Unknown,0
6982ea4d0443e3f669366b23,69747994eb8c4eacdf21a48d,2026-02-04T12:12:21.393Z,unreal_death_1770187341393,Unknown,Unknown,0
69942b2f8223776d0adef97c,697707ce1a7a5a03bc5a33b4,2026-02-17T14:17:43.279Z,unreal_death_1771318063279,Unknown,Unknown,0
69942c148223776d0adefc37,697707ce1a7a5a03bc5a33b4,2026-02-17T14:21:32.890Z,unreal_death_1771318292890,Unknown,Unknown,0
69a14b7c2bff7b5a43f05f41,69747994eb8c4eacdf21a48d,2026-02-27T13:15:00.304Z,unreal_death_1772178300304,Unknown,Unknown,0
69d329ca398b17ff48f25442,69747994eb8c4eacdf21a48d,2026-04-06T09:04:34.241Z,unreal_death_1775446474241,Unknown,Unknown,0
69d32ba8398b17ff48f26454,69747994eb8c4eacdf21a48d,2026-04-06T09:12:32.542Z,unreal_death_1775446952542,Unknown,Unknown,0
69d32ce7398b17ff48f271c9,69747994eb8c4eacdf21a48d,2026-04-06T09:17:51.317Z,unreal_death_1775447271317,Unknown,Unknown,0
69d374f0ebaeea91ce1f43d3,69747994eb8c4eacdf21a48d,2026-04-06T14:25:12.399Z,unreal_death_1775465712399,Unknown,Unknown,0
